bike_usage,hour,region,subzone
362,2023-09-15 05:00:00,lower_west_manhattan,NW
920,2023-09-15 06:00:00,lower_west_manhattan,NW
1873,2023-09-15 07:00:00,lower_west_manhattan,NW
2874,2023-09-15 08:00:00,lower_west_manhattan,NW
2521,2023-09-15 09:00:00,lower_west_manhattan,NW
1970,2023-09-15 10:00:00,lower_west_manhattan,NW
2021,2023-09-15 11:00:00,lower_west_manhattan,NW
2495,2023-09-15 12:00:00,lower_west_manhattan,NW
2722,2023-09-15 13:00:00,lower_west_manhattan,NW
2955,2023-09-15 14:00:00,lower_west_manhattan,NW
3201,2023-09-15 15:00:00,lower_west_manhattan,NW
3754,2023-09-15 16:00:00,lower_west_manhattan,NW
4624,2023-09-15 17:00:00,lower_west_manhattan,NW
4391,2023-09-15 18:00:00,lower_west_manhattan,NW
3129,2023-09-15 19:00:00,lower_west_manhattan,NW
2038,2023-09-15 20:00:00,lower_west_manhattan,NW
1649,2023-09-15 21:00:00,lower_west_manhattan,NW
1497,2023-09-15 22:00:00,lower_west_manhattan,NW
1333,2023-09-15 23:00:00,lower_west_manhattan,NW
1072,2023-09-16 00:00:00,lower_west_manhattan,NW
817,2023-09-16 01:00:00,lower_west_manhattan,NW
605,2023-09-16 02:00:00,lower_west_manhattan,NW
321,2023-09-16 03:00:00,lower_west_manhattan,NW
184,2023-09-16 04:00:00,lower_west_manhattan,NW
138,2023-09-16 05:00:00,lower_west_manhattan,NW
275,2023-09-16 06:00:00,lower_west_manhattan,NW
557,2023-09-16 07:00:00,lower_west_manhattan,NW
978,2023-09-16 08:00:00,lower_west_manhattan,NW
1698,2023-09-16 09:00:00,lower_west_manhattan,NW
2299,2023-09-16 10:00:00,lower_west_manhattan,NW
2808,2023-09-16 11:00:00,lower_west_manhattan,NW
3395,2023-09-16 12:00:00,lower_west_manhattan,NW
3423,2023-09-16 13:00:00,lower_west_manhattan,NW
3534,2023-09-16 14:00:00,lower_west_manhattan,NW
3680,2023-09-16 15:00:00,lower_west_manhattan,NW
3678,2023-09-16 16:00:00,lower_west_manhattan,NW
3584,2023-09-16 17:00:00,lower_west_manhattan,NW
3372,2023-09-16 18:00:00,lower_west_manhattan,NW
2999,2023-09-16 19:00:00,lower_west_manhattan,NW
2092,2023-09-16 20:00:00,lower_west_manhattan,NW
1775,2023-09-16 21:00:00,lower_west_manhattan,NW
1543,2023-09-16 22:00:00,lower_west_manhattan,NW
1334,2023-09-16 23:00:00,lower_west_manhattan,NW
1114,2023-09-17 00:00:00,lower_west_manhattan,NW
786,2023-09-17 01:00:00,lower_west_manhattan,NW
601,2023-09-17 02:00:00,lower_west_manhattan,NW
321,2023-09-17 03:00:00,lower_west_manhattan,NW
227,2023-09-17 04:00:00,lower_west_manhattan,NW
115,2023-09-17 05:00:00,lower_west_manhattan,NW
246,2023-09-17 06:00:00,lower_west_manhattan,NW
456,2023-09-17 07:00:00,lower_west_manhattan,NW
776,2023-09-17 08:00:00,lower_west_manhattan,NW
1466,2023-09-17 09:00:00,lower_west_manhattan,NW
2098,2023-09-17 10:00:00,lower_west_manhattan,NW
2796,2023-09-17 11:00:00,lower_west_manhattan,NW
3380,2023-09-17 12:00:00,lower_west_manhattan,NW
3549,2023-09-17 13:00:00,lower_west_manhattan,NW
3395,2023-09-17 14:00:00,lower_west_manhattan,NW
3428,2023-09-17 15:00:00,lower_west_manhattan,NW
3653,2023-09-17 16:00:00,lower_west_manhattan,NW
3555,2023-09-17 17:00:00,lower_west_manhattan,NW
2932,2023-09-17 18:00:00,lower_west_manhattan,NW
2291,2023-09-17 19:00:00,lower_west_manhattan,NW
763,2023-09-17 20:00:00,lower_west_manhattan,NW
704,2023-09-17 21:00:00,lower_west_manhattan,NW
293,2023-09-17 22:00:00,lower_west_manhattan,NW
412,2023-09-17 23:00:00,lower_west_manhattan,NW
242,2023-09-18 00:00:00,lower_west_manhattan,NW
145,2023-09-18 01:00:00,lower_west_manhattan,NW
83,2023-09-18 02:00:00,lower_west_manhattan,NW
29,2023-09-18 03:00:00,lower_west_manhattan,NW
30,2023-09-18 04:00:00,lower_west_manhattan,NW
112,2023-09-18 05:00:00,lower_west_manhattan,NW
270,2023-09-18 06:00:00,lower_west_manhattan,NW
518,2023-09-18 07:00:00,lower_west_manhattan,NW
878,2023-09-18 08:00:00,lower_west_manhattan,NW
709,2023-09-18 09:00:00,lower_west_manhattan,NW
311,2023-09-18 10:00:00,lower_west_manhattan,NW
506,2023-09-18 11:00:00,lower_west_manhattan,NW
1020,2023-09-18 12:00:00,lower_west_manhattan,NW
832,2023-09-18 13:00:00,lower_west_manhattan,NW
1236,2023-09-18 14:00:00,lower_west_manhattan,NW
1812,2023-09-18 15:00:00,lower_west_manhattan,NW
1864,2023-09-18 16:00:00,lower_west_manhattan,NW
1175,2023-09-18 17:00:00,lower_west_manhattan,NW
1574,2023-09-18 18:00:00,lower_west_manhattan,NW
1778,2023-09-18 19:00:00,lower_west_manhattan,NW
1624,2023-09-18 20:00:00,lower_west_manhattan,NW
1336,2023-09-18 21:00:00,lower_west_manhattan,NW
993,2023-09-18 22:00:00,lower_west_manhattan,NW
578,2023-09-18 23:00:00,lower_west_manhattan,NW
369,2023-09-19 00:00:00,lower_west_manhattan,NW
166,2023-09-19 01:00:00,lower_west_manhattan,NW
108,2023-09-19 02:00:00,lower_west_manhattan,NW
59,2023-09-19 03:00:00,lower_west_manhattan,NW
83,2023-09-19 04:00:00,lower_west_manhattan,NW
450,2023-09-19 05:00:00,lower_west_manhattan,NW
1167,2023-09-19 06:00:00,lower_west_manhattan,NW
2472,2023-09-19 07:00:00,lower_west_manhattan,NW
4111,2023-09-19 08:00:00,lower_west_manhattan,NW
3085,2023-09-19 09:00:00,lower_west_manhattan,NW
2142,2023-09-19 10:00:00,lower_west_manhattan,NW
2100,2023-09-19 11:00:00,lower_west_manhattan,NW
2317,2023-09-19 12:00:00,lower_west_manhattan,NW
2528,2023-09-19 13:00:00,lower_west_manhattan,NW
2681,2023-09-19 14:00:00,lower_west_manhattan,NW
3058,2023-09-19 15:00:00,lower_west_manhattan,NW
3898,2023-09-19 16:00:00,lower_west_manhattan,NW
5936,2023-09-19 17:00:00,lower_west_manhattan,NW
5920,2023-09-19 18:00:00,lower_west_manhattan,NW
3843,2023-09-19 19:00:00,lower_west_manhattan,NW
2592,2023-09-19 20:00:00,lower_west_manhattan,NW
1908,2023-09-19 21:00:00,lower_west_manhattan,NW
1441,2023-09-19 22:00:00,lower_west_manhattan,NW
956,2023-09-19 23:00:00,lower_west_manhattan,NW
434,2023-09-20 00:00:00,lower_west_manhattan,NW
198,2023-09-20 01:00:00,lower_west_manhattan,NW
100,2023-09-20 02:00:00,lower_west_manhattan,NW
62,2023-09-20 03:00:00,lower_west_manhattan,NW
95,2023-09-20 04:00:00,lower_west_manhattan,NW
429,2023-09-20 05:00:00,lower_west_manhattan,NW
1237,2023-09-20 06:00:00,lower_west_manhattan,NW
2443,2023-09-20 07:00:00,lower_west_manhattan,NW
4193,2023-09-20 08:00:00,lower_west_manhattan,NW
3199,2023-09-20 09:00:00,lower_west_manhattan,NW
2196,2023-09-20 10:00:00,lower_west_manhattan,NW
2159,2023-09-20 11:00:00,lower_west_manhattan,NW
2418,2023-09-20 12:00:00,lower_west_manhattan,NW
2539,2023-09-20 13:00:00,lower_west_manhattan,NW
2935,2023-09-20 14:00:00,lower_west_manhattan,NW
3215,2023-09-20 15:00:00,lower_west_manhattan,NW
3872,2023-09-20 16:00:00,lower_west_manhattan,NW
5794,2023-09-20 17:00:00,lower_west_manhattan,NW
5880,2023-09-20 18:00:00,lower_west_manhattan,NW
4045,2023-09-20 19:00:00,lower_west_manhattan,NW
2807,2023-09-20 20:00:00,lower_west_manhattan,NW
2150,2023-09-20 21:00:00,lower_west_manhattan,NW
1660,2023-09-20 22:00:00,lower_west_manhattan,NW
1137,2023-09-20 23:00:00,lower_west_manhattan,NW
573,2023-09-21 00:00:00,lower_west_manhattan,NW
254,2023-09-21 01:00:00,lower_west_manhattan,NW
170,2023-09-21 02:00:00,lower_west_manhattan,NW
98,2023-09-21 03:00:00,lower_west_manhattan,NW
88,2023-09-21 04:00:00,lower_west_manhattan,NW
391,2023-09-21 05:00:00,lower_west_manhattan,NW
1093,2023-09-21 06:00:00,lower_west_manhattan,NW
2364,2023-09-21 07:00:00,lower_west_manhattan,NW
3796,2023-09-21 08:00:00,lower_west_manhattan,NW
2976,2023-09-21 09:00:00,lower_west_manhattan,NW
2149,2023-09-21 10:00:00,lower_west_manhattan,NW
2193,2023-09-21 11:00:00,lower_west_manhattan,NW
2480,2023-09-21 12:00:00,lower_west_manhattan,NW
2436,2023-09-21 13:00:00,lower_west_manhattan,NW
2719,2023-09-21 14:00:00,lower_west_manhattan,NW
3157,2023-09-21 15:00:00,lower_west_manhattan,NW
3864,2023-09-21 16:00:00,lower_west_manhattan,NW
5558,2023-09-21 17:00:00,lower_west_manhattan,NW
5463,2023-09-21 18:00:00,lower_west_manhattan,NW
3899,2023-09-21 19:00:00,lower_west_manhattan,NW
2617,2023-09-21 20:00:00,lower_west_manhattan,NW
1982,2023-09-21 21:00:00,lower_west_manhattan,NW
1633,2023-09-21 22:00:00,lower_west_manhattan,NW
1206,2023-09-21 23:00:00,lower_west_manhattan,NW
692,2023-09-22 00:00:00,lower_west_manhattan,NW
369,2023-09-22 01:00:00,lower_west_manhattan,NW
252,2023-09-22 02:00:00,lower_west_manhattan,NW
141,2023-09-22 03:00:00,lower_west_manhattan,NW
171,2023-09-22 04:00:00,lower_west_manhattan,NW
392,2023-09-22 05:00:00,lower_west_manhattan,NW
971,2023-09-22 06:00:00,lower_west_manhattan,NW
1908,2023-09-22 07:00:00,lower_west_manhattan,NW
2901,2023-09-22 08:00:00,lower_west_manhattan,NW
2570,2023-09-22 09:00:00,lower_west_manhattan,NW
2116,2023-09-22 10:00:00,lower_west_manhattan,NW
2258,2023-09-22 11:00:00,lower_west_manhattan,NW
2663,2023-09-22 12:00:00,lower_west_manhattan,NW
2923,2023-09-22 13:00:00,lower_west_manhattan,NW
3033,2023-09-22 14:00:00,lower_west_manhattan,NW
3374,2023-09-22 15:00:00,lower_west_manhattan,NW
3840,2023-09-22 16:00:00,lower_west_manhattan,NW
4597,2023-09-22 17:00:00,lower_west_manhattan,NW
4249,2023-09-22 18:00:00,lower_west_manhattan,NW
3176,2023-09-22 19:00:00,lower_west_manhattan,NW
2222,2023-09-22 20:00:00,lower_west_manhattan,NW
1653,2023-09-22 21:00:00,lower_west_manhattan,NW
1497,2023-09-22 22:00:00,lower_west_manhattan,NW
1288,2023-09-22 23:00:00,lower_west_manhattan,NW
1113,2023-09-23 00:00:00,lower_west_manhattan,NW
797,2023-09-23 01:00:00,lower_west_manhattan,NW
580,2023-09-23 02:00:00,lower_west_manhattan,NW
369,2023-09-23 03:00:00,lower_west_manhattan,NW
191,2023-09-23 04:00:00,lower_west_manhattan,NW
85,2023-09-23 05:00:00,lower_west_manhattan,NW
134,2023-09-23 06:00:00,lower_west_manhattan,NW
360,2023-09-23 07:00:00,lower_west_manhattan,NW
351,2023-09-23 08:00:00,lower_west_manhattan,NW
359,2023-09-23 09:00:00,lower_west_manhattan,NW
424,2023-09-23 10:00:00,lower_west_manhattan,NW
466,2023-09-23 11:00:00,lower_west_manhattan,NW
550,2023-09-23 12:00:00,lower_west_manhattan,NW
619,2023-09-23 13:00:00,lower_west_manhattan,NW
370,2023-09-23 14:00:00,lower_west_manhattan,NW
383,2023-09-23 15:00:00,lower_west_manhattan,NW
371,2023-09-23 16:00:00,lower_west_manhattan,NW
435,2023-09-23 17:00:00,lower_west_manhattan,NW
780,2023-09-23 18:00:00,lower_west_manhattan,NW
765,2023-09-23 19:00:00,lower_west_manhattan,NW
385,2023-09-23 20:00:00,lower_west_manhattan,NW
507,2023-09-23 21:00:00,lower_west_manhattan,NW
633,2023-09-23 22:00:00,lower_west_manhattan,NW
627,2023-09-23 23:00:00,lower_west_manhattan,NW
486,2023-09-24 00:00:00,lower_west_manhattan,NW
302,2023-09-24 01:00:00,lower_west_manhattan,NW
209,2023-09-24 02:00:00,lower_west_manhattan,NW
149,2023-09-24 03:00:00,lower_west_manhattan,NW
93,2023-09-24 04:00:00,lower_west_manhattan,NW
55,2023-09-24 05:00:00,lower_west_manhattan,NW
87,2023-09-24 06:00:00,lower_west_manhattan,NW
104,2023-09-24 07:00:00,lower_west_manhattan,NW
183,2023-09-24 08:00:00,lower_west_manhattan,NW
492,2023-09-24 09:00:00,lower_west_manhattan,NW
1054,2023-09-24 10:00:00,lower_west_manhattan,NW
1062,2023-09-24 11:00:00,lower_west_manhattan,NW
1253,2023-09-24 12:00:00,lower_west_manhattan,NW
639,2023-09-24 13:00:00,lower_west_manhattan,NW
779,2023-09-24 14:00:00,lower_west_manhattan,NW
483,2023-09-24 15:00:00,lower_west_manhattan,NW
750,2023-09-24 16:00:00,lower_west_manhattan,NW
521,2023-09-24 17:00:00,lower_west_manhattan,NW
404,2023-09-24 18:00:00,lower_west_manhattan,NW
346,2023-09-24 19:00:00,lower_west_manhattan,NW
270,2023-09-24 20:00:00,lower_west_manhattan,NW
320,2023-09-24 21:00:00,lower_west_manhattan,NW
340,2023-09-24 22:00:00,lower_west_manhattan,NW
202,2023-09-24 23:00:00,lower_west_manhattan,NW
165,2023-09-25 00:00:00,lower_west_manhattan,NW
83,2023-09-25 01:00:00,lower_west_manhattan,NW
46,2023-09-25 02:00:00,lower_west_manhattan,NW
33,2023-09-25 03:00:00,lower_west_manhattan,NW
50,2023-09-25 04:00:00,lower_west_manhattan,NW
145,2023-09-25 05:00:00,lower_west_manhattan,NW
269,2023-09-25 06:00:00,lower_west_manhattan,NW
498,2023-09-25 07:00:00,lower_west_manhattan,NW
737,2023-09-25 08:00:00,lower_west_manhattan,NW
485,2023-09-25 09:00:00,lower_west_manhattan,NW
399,2023-09-25 10:00:00,lower_west_manhattan,NW
376,2023-09-25 11:00:00,lower_west_manhattan,NW
499,2023-09-25 12:00:00,lower_west_manhattan,NW
675,2023-09-25 13:00:00,lower_west_manhattan,NW
888,2023-09-25 14:00:00,lower_west_manhattan,NW
846,2023-09-25 15:00:00,lower_west_manhattan,NW
692,2023-09-25 16:00:00,lower_west_manhattan,NW
1374,2023-09-25 17:00:00,lower_west_manhattan,NW
1368,2023-09-25 18:00:00,lower_west_manhattan,NW
1312,2023-09-25 19:00:00,lower_west_manhattan,NW
1004,2023-09-25 20:00:00,lower_west_manhattan,NW
760,2023-09-25 21:00:00,lower_west_manhattan,NW
685,2023-09-25 22:00:00,lower_west_manhattan,NW
494,2023-09-25 23:00:00,lower_west_manhattan,NW
247,2023-09-26 00:00:00,lower_west_manhattan,NW
65,2023-09-26 01:00:00,lower_west_manhattan,NW
89,2023-09-26 02:00:00,lower_west_manhattan,NW
63,2023-09-26 03:00:00,lower_west_manhattan,NW
118,2023-09-26 04:00:00,lower_west_manhattan,NW
366,2023-09-26 05:00:00,lower_west_manhattan,NW
684,2023-09-26 06:00:00,lower_west_manhattan,NW
1347,2023-09-26 07:00:00,lower_west_manhattan,NW
2376,2023-09-26 08:00:00,lower_west_manhattan,NW
1530,2023-09-26 09:00:00,lower_west_manhattan,NW
673,2023-09-26 10:00:00,lower_west_manhattan,NW
459,2023-09-26 11:00:00,lower_west_manhattan,NW
599,2023-09-26 12:00:00,lower_west_manhattan,NW
790,2023-09-26 13:00:00,lower_west_manhattan,NW
706,2023-09-26 14:00:00,lower_west_manhattan,NW
872,2023-09-26 15:00:00,lower_west_manhattan,NW
1350,2023-09-26 16:00:00,lower_west_manhattan,NW
3026,2023-09-26 17:00:00,lower_west_manhattan,NW
3622,2023-09-26 18:00:00,lower_west_manhattan,NW
2645,2023-09-26 19:00:00,lower_west_manhattan,NW
1954,2023-09-26 20:00:00,lower_west_manhattan,NW
1529,2023-09-26 21:00:00,lower_west_manhattan,NW
1153,2023-09-26 22:00:00,lower_west_manhattan,NW
721,2023-09-26 23:00:00,lower_west_manhattan,NW
450,2023-09-27 00:00:00,lower_west_manhattan,NW
204,2023-09-27 01:00:00,lower_west_manhattan,NW
98,2023-09-27 02:00:00,lower_west_manhattan,NW
61,2023-09-27 03:00:00,lower_west_manhattan,NW
65,2023-09-27 04:00:00,lower_west_manhattan,NW
380,2023-09-27 05:00:00,lower_west_manhattan,NW
1099,2023-09-27 06:00:00,lower_west_manhattan,NW
2146,2023-09-27 07:00:00,lower_west_manhattan,NW
3565,2023-09-27 08:00:00,lower_west_manhattan,NW
2701,2023-09-27 09:00:00,lower_west_manhattan,NW
1952,2023-09-27 10:00:00,lower_west_manhattan,NW
1896,2023-09-27 11:00:00,lower_west_manhattan,NW
2221,2023-09-27 12:00:00,lower_west_manhattan,NW
2260,2023-09-27 13:00:00,lower_west_manhattan,NW
2400,2023-09-27 14:00:00,lower_west_manhattan,NW
2659,2023-09-27 15:00:00,lower_west_manhattan,NW
3354,2023-09-27 16:00:00,lower_west_manhattan,NW
4950,2023-09-27 17:00:00,lower_west_manhattan,NW
4735,2023-09-27 18:00:00,lower_west_manhattan,NW
3412,2023-09-27 19:00:00,lower_west_manhattan,NW
2319,2023-09-27 20:00:00,lower_west_manhattan,NW
1825,2023-09-27 21:00:00,lower_west_manhattan,NW
1365,2023-09-27 22:00:00,lower_west_manhattan,NW
859,2023-09-27 23:00:00,lower_west_manhattan,NW
430,2023-09-28 00:00:00,lower_west_manhattan,NW
257,2023-09-28 01:00:00,lower_west_manhattan,NW
135,2023-09-28 02:00:00,lower_west_manhattan,NW
106,2023-09-28 03:00:00,lower_west_manhattan,NW
94,2023-09-28 04:00:00,lower_west_manhattan,NW
373,2023-09-28 05:00:00,lower_west_manhattan,NW
970,2023-09-28 06:00:00,lower_west_manhattan,NW
2055,2023-09-28 07:00:00,lower_west_manhattan,NW
3480,2023-09-28 08:00:00,lower_west_manhattan,NW
2704,2023-09-28 09:00:00,lower_west_manhattan,NW
1814,2023-09-28 10:00:00,lower_west_manhattan,NW
1788,2023-09-28 11:00:00,lower_west_manhattan,NW
1956,2023-09-28 12:00:00,lower_west_manhattan,NW
1717,2023-09-28 13:00:00,lower_west_manhattan,NW
2223,2023-09-28 14:00:00,lower_west_manhattan,NW
2700,2023-09-28 15:00:00,lower_west_manhattan,NW
3105,2023-09-28 16:00:00,lower_west_manhattan,NW
1950,2023-09-28 17:00:00,lower_west_manhattan,NW
2916,2023-09-28 18:00:00,lower_west_manhattan,NW
2604,2023-09-28 19:00:00,lower_west_manhattan,NW
1932,2023-09-28 20:00:00,lower_west_manhattan,NW
1186,2023-09-28 21:00:00,lower_west_manhattan,NW
655,2023-09-28 22:00:00,lower_west_manhattan,NW
372,2023-09-28 23:00:00,lower_west_manhattan,NW
116,2023-09-29 00:00:00,lower_west_manhattan,NW
78,2023-09-29 01:00:00,lower_west_manhattan,NW
57,2023-09-29 02:00:00,lower_west_manhattan,NW
22,2023-09-29 03:00:00,lower_west_manhattan,NW
37,2023-09-29 04:00:00,lower_west_manhattan,NW
96,2023-09-29 05:00:00,lower_west_manhattan,NW
152,2023-09-29 06:00:00,lower_west_manhattan,NW
260,2023-09-29 07:00:00,lower_west_manhattan,NW
186,2023-09-29 08:00:00,lower_west_manhattan,NW
134,2023-09-29 09:00:00,lower_west_manhattan,NW
240,2023-09-29 10:00:00,lower_west_manhattan,NW
589,2023-09-29 11:00:00,lower_west_manhattan,NW
752,2023-09-29 12:00:00,lower_west_manhattan,NW
454,2023-09-29 13:00:00,lower_west_manhattan,NW
799,2023-09-29 14:00:00,lower_west_manhattan,NW
1090,2023-09-29 15:00:00,lower_west_manhattan,NW
1654,2023-09-29 16:00:00,lower_west_manhattan,NW
2069,2023-09-29 17:00:00,lower_west_manhattan,NW
1741,2023-09-29 18:00:00,lower_west_manhattan,NW
1186,2023-09-29 19:00:00,lower_west_manhattan,NW
1013,2023-09-29 20:00:00,lower_west_manhattan,NW
817,2023-09-29 21:00:00,lower_west_manhattan,NW
908,2023-09-29 22:00:00,lower_west_manhattan,NW
773,2023-09-29 23:00:00,lower_west_manhattan,NW
657,2023-09-30 00:00:00,lower_west_manhattan,NW
488,2023-09-30 01:00:00,lower_west_manhattan,NW
377,2023-09-30 02:00:00,lower_west_manhattan,NW
227,2023-09-30 03:00:00,lower_west_manhattan,NW
146,2023-09-30 04:00:00,lower_west_manhattan,NW
81,2023-09-30 05:00:00,lower_west_manhattan,NW
171,2023-09-30 06:00:00,lower_west_manhattan,NW
367,2023-09-30 07:00:00,lower_west_manhattan,NW
530,2023-09-30 08:00:00,lower_west_manhattan,NW
779,2023-09-30 09:00:00,lower_west_manhattan,NW
1113,2023-09-30 10:00:00,lower_west_manhattan,NW
1418,2023-09-30 11:00:00,lower_west_manhattan,NW
2127,2023-09-30 12:00:00,lower_west_manhattan,NW
2443,2023-09-30 13:00:00,lower_west_manhattan,NW
2643,2023-09-30 14:00:00,lower_west_manhattan,NW
2916,2023-09-30 15:00:00,lower_west_manhattan,NW
3106,2023-09-30 16:00:00,lower_west_manhattan,NW
2924,2023-09-30 17:00:00,lower_west_manhattan,NW
2784,2023-09-30 18:00:00,lower_west_manhattan,NW
2304,2023-09-30 19:00:00,lower_west_manhattan,NW
1620,2023-09-30 20:00:00,lower_west_manhattan,NW
1326,2023-09-30 21:00:00,lower_west_manhattan,NW
1247,2023-09-30 22:00:00,lower_west_manhattan,NW
1325,2023-09-30 23:00:00,lower_west_manhattan,NW
1099,2023-10-01 00:00:00,lower_west_manhattan,NW
795,2023-10-01 01:00:00,lower_west_manhattan,NW
495,2023-10-01 02:00:00,lower_west_manhattan,NW
356,2023-10-01 03:00:00,lower_west_manhattan,NW
204,2023-10-01 04:00:00,lower_west_manhattan,NW
130,2023-10-01 05:00:00,lower_west_manhattan,NW
205,2023-10-01 06:00:00,lower_west_manhattan,NW
388,2023-10-01 07:00:00,lower_west_manhattan,NW
810,2023-10-01 08:00:00,lower_west_manhattan,NW
1259,2023-10-01 09:00:00,lower_west_manhattan,NW
1888,2023-10-01 10:00:00,lower_west_manhattan,NW
2596,2023-10-01 11:00:00,lower_west_manhattan,NW
3234,2023-10-01 12:00:00,lower_west_manhattan,NW
3113,2023-10-01 13:00:00,lower_west_manhattan,NW
3353,2023-10-01 14:00:00,lower_west_manhattan,NW
3314,2023-10-01 15:00:00,lower_west_manhattan,NW
3580,2023-10-01 16:00:00,lower_west_manhattan,NW
3342,2023-10-01 17:00:00,lower_west_manhattan,NW
3185,2023-10-01 18:00:00,lower_west_manhattan,NW
2417,2023-10-01 19:00:00,lower_west_manhattan,NW
1742,2023-10-01 20:00:00,lower_west_manhattan,NW
1352,2023-10-01 21:00:00,lower_west_manhattan,NW
993,2023-10-01 22:00:00,lower_west_manhattan,NW
703,2023-10-01 23:00:00,lower_west_manhattan,NW
464,2023-10-02 00:00:00,lower_west_manhattan,NW
193,2023-10-02 01:00:00,lower_west_manhattan,NW
87,2023-10-02 02:00:00,lower_west_manhattan,NW
73,2023-10-02 03:00:00,lower_west_manhattan,NW
82,2023-10-02 04:00:00,lower_west_manhattan,NW
353,2023-10-02 05:00:00,lower_west_manhattan,NW
992,2023-10-02 06:00:00,lower_west_manhattan,NW
2043,2023-10-02 07:00:00,lower_west_manhattan,NW
3288,2023-10-02 08:00:00,lower_west_manhattan,NW
2488,2023-10-02 09:00:00,lower_west_manhattan,NW
1777,2023-10-02 10:00:00,lower_west_manhattan,NW
1800,2023-10-02 11:00:00,lower_west_manhattan,NW
2087,2023-10-02 12:00:00,lower_west_manhattan,NW
2195,2023-10-02 13:00:00,lower_west_manhattan,NW
2442,2023-10-02 14:00:00,lower_west_manhattan,NW
2781,2023-10-02 15:00:00,lower_west_manhattan,NW
3292,2023-10-02 16:00:00,lower_west_manhattan,NW
4989,2023-10-02 17:00:00,lower_west_manhattan,NW
4725,2023-10-02 18:00:00,lower_west_manhattan,NW
3142,2023-10-02 19:00:00,lower_west_manhattan,NW
2140,2023-10-02 20:00:00,lower_west_manhattan,NW
1598,2023-10-02 21:00:00,lower_west_manhattan,NW
1067,2023-10-02 22:00:00,lower_west_manhattan,NW
836,2023-10-02 23:00:00,lower_west_manhattan,NW
483,2023-10-03 00:00:00,lower_west_manhattan,NW
244,2023-10-03 01:00:00,lower_west_manhattan,NW
108,2023-10-03 02:00:00,lower_west_manhattan,NW
60,2023-10-03 03:00:00,lower_west_manhattan,NW
99,2023-10-03 04:00:00,lower_west_manhattan,NW
382,2023-10-03 05:00:00,lower_west_manhattan,NW
1214,2023-10-03 06:00:00,lower_west_manhattan,NW
2343,2023-10-03 07:00:00,lower_west_manhattan,NW
3960,2023-10-03 08:00:00,lower_west_manhattan,NW
2953,2023-10-03 09:00:00,lower_west_manhattan,NW
2075,2023-10-03 10:00:00,lower_west_manhattan,NW
1869,2023-10-03 11:00:00,lower_west_manhattan,NW
2262,2023-10-03 12:00:00,lower_west_manhattan,NW
2263,2023-10-03 13:00:00,lower_west_manhattan,NW
2547,2023-10-03 14:00:00,lower_west_manhattan,NW
2835,2023-10-03 15:00:00,lower_west_manhattan,NW
3750,2023-10-03 16:00:00,lower_west_manhattan,NW
5454,2023-10-03 17:00:00,lower_west_manhattan,NW
5311,2023-10-03 18:00:00,lower_west_manhattan,NW
3435,2023-10-03 19:00:00,lower_west_manhattan,NW
2296,2023-10-03 20:00:00,lower_west_manhattan,NW
1855,2023-10-03 21:00:00,lower_west_manhattan,NW
1427,2023-10-03 22:00:00,lower_west_manhattan,NW
986,2023-10-03 23:00:00,lower_west_manhattan,NW
441,2023-10-04 00:00:00,lower_west_manhattan,NW
213,2023-10-04 01:00:00,lower_west_manhattan,NW
125,2023-10-04 02:00:00,lower_west_manhattan,NW
80,2023-10-04 03:00:00,lower_west_manhattan,NW
99,2023-10-04 04:00:00,lower_west_manhattan,NW
420,2023-10-04 05:00:00,lower_west_manhattan,NW
1190,2023-10-04 06:00:00,lower_west_manhattan,NW
2341,2023-10-04 07:00:00,lower_west_manhattan,NW
3908,2023-10-04 08:00:00,lower_west_manhattan,NW
3144,2023-10-04 09:00:00,lower_west_manhattan,NW
2049,2023-10-04 10:00:00,lower_west_manhattan,NW
2032,2023-10-04 11:00:00,lower_west_manhattan,NW
2406,2023-10-04 12:00:00,lower_west_manhattan,NW
2366,2023-10-04 13:00:00,lower_west_manhattan,NW
2693,2023-10-04 14:00:00,lower_west_manhattan,NW
2950,2023-10-04 15:00:00,lower_west_manhattan,NW
3785,2023-10-04 16:00:00,lower_west_manhattan,NW
5476,2023-10-04 17:00:00,lower_west_manhattan,NW
5346,2023-10-04 18:00:00,lower_west_manhattan,NW
3658,2023-10-04 19:00:00,lower_west_manhattan,NW
2512,2023-10-04 20:00:00,lower_west_manhattan,NW
1946,2023-10-04 21:00:00,lower_west_manhattan,NW
1536,2023-10-04 22:00:00,lower_west_manhattan,NW
1086,2023-10-04 23:00:00,lower_west_manhattan,NW
499,2023-10-05 00:00:00,lower_west_manhattan,NW
262,2023-10-05 01:00:00,lower_west_manhattan,NW
141,2023-10-05 02:00:00,lower_west_manhattan,NW
83,2023-10-05 03:00:00,lower_west_manhattan,NW
106,2023-10-05 04:00:00,lower_west_manhattan,NW
379,2023-10-05 05:00:00,lower_west_manhattan,NW
1118,2023-10-05 06:00:00,lower_west_manhattan,NW
2186,2023-10-05 07:00:00,lower_west_manhattan,NW
3725,2023-10-05 08:00:00,lower_west_manhattan,NW
3091,2023-10-05 09:00:00,lower_west_manhattan,NW
2107,2023-10-05 10:00:00,lower_west_manhattan,NW
2140,2023-10-05 11:00:00,lower_west_manhattan,NW
2353,2023-10-05 12:00:00,lower_west_manhattan,NW
2393,2023-10-05 13:00:00,lower_west_manhattan,NW
