dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,dt_iso_parsed,hour,bike_usage,region,subzone,hour_of_datetime,day_of_week,month,hour_sin,hour_cos
1680685200,2023-04-05 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,11.11,10000.0,10.18,10.73,10.47,11.79,1022,,,94,8.23,40,,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-04-05 09:00:00,2023-04-05 09:00:00,708.0,lower_west_manhattan,SW,9,2,4,0.7071067811865476,-0.7071067811865475
1680688800,2023-04-05 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,10.87,10000.0,9.78,10.44,10.09,11.14,1023,,,93,5.66,30,8.23,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-04-05 10:00:00,2023-04-05 10:00:00,422.0,lower_west_manhattan,SW,10,2,4,0.49999999999999994,-0.8660254037844387
1680692400,2023-04-05 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,10.86,10000.0,9.12,10.33,9.91,11.23,1024,,,89,7.2,50,,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-04-05 11:00:00,2023-04-05 11:00:00,277.0,lower_west_manhattan,SW,11,2,4,0.258819045102521,-0.9659258262890682
1680696000,2023-04-05 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,11.28,10000.0,9.37,10.76,10.47,12.19,1024,,,88,5.66,50,,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-04-05 12:00:00,2023-04-05 12:00:00,380.0,lower_west_manhattan,SW,12,2,4,1.2246467991473532e-16,-1.0
1680699600,2023-04-05 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,11.7,10000.0,9.78,11.22,10.54,12.25,1024,,,88,5.66,50,,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-04-05 13:00:00,2023-04-05 13:00:00,376.0,lower_west_manhattan,SW,13,2,4,-0.2588190451025208,-0.9659258262890683
1680703200,2023-04-05 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,11.67,10000.0,10.09,11.24,10.54,12.34,1024,,,90,4.12,40,,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-04-05 14:00:00,2023-04-05 14:00:00,475.0,lower_west_manhattan,SW,14,2,4,-0.4999999999999997,-0.8660254037844388
1680706800,2023-04-05 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,11.51,3219.0,9.59,11.01,10.08,12.19,1025,,,88,4.12,40,,0.0,0.0,0.0,0.0,100,701,Mist,mist,50d,2023-04-05 15:00:00,2023-04-05 15:00:00,528.0,lower_west_manhattan,SW,15,2,4,-0.7071067811865471,-0.7071067811865479
1680710400,2023-04-05 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,10.83,3219.0,9.9,10.42,9.42,11.64,1024,,,94,5.66,40,,0.0,0.0,0.0,0.0,100,701,Mist,mist,50d,2023-04-05 16:00:00,2023-04-05 16:00:00,599.0,lower_west_manhattan,SW,16,2,4,-0.8660254037844384,-0.5000000000000004
1680714000,2023-04-05 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,10.86,6437.0,9.93,10.46,9.36,11.08,1024,,,94,7.72,40,9.77,0.0,0.0,0.0,0.0,100,701,Mist,mist,50d,2023-04-05 17:00:00,2023-04-05 17:00:00,772.0,lower_west_manhattan,SW,17,2,4,-0.9659258262890683,-0.25881904510252063
1680717600,2023-04-05 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,11.14,10000.0,9.89,10.71,9.19,11.64,1024,,,92,6.17,40,,0.0,0.0,0.0,0.0,100,701,Mist,mist,50d,2023-04-05 18:00:00,2023-04-05 18:00:00,743.0,lower_west_manhattan,SW,18,2,4,-1.0,-1.8369701987210297e-16
1680721200,2023-04-05 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,10.19,6437.0,8.79,9.64,8.87,11.08,1023,,,91,5.66,40,,0.0,0.0,0.0,0.0,100,701,Mist,mist,50d,2023-04-05 19:00:00,2023-04-05 19:00:00,468.0,lower_west_manhattan,SW,19,2,4,-0.9659258262890684,0.2588190451025203
1680724800,2023-04-05 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,10.08,4828.0,9.0,9.57,9.19,10.68,1023,,,93,5.14,40,,0.0,0.0,0.0,0.0,100,701,Mist,mist,50d,2023-04-05 20:00:00,2023-04-05 20:00:00,409.0,lower_west_manhattan,SW,20,2,4,-0.8660254037844386,0.5000000000000001
1680728400,2023-04-05 21:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.49,2816.0,8.57,7.32,8.87,10.68,1022,,,94,4.12,70,,0.0,0.0,0.0,0.0,100,701,Mist,mist,50d,2023-04-05 21:00:00,2023-04-05 21:00:00,290.0,lower_west_manhattan,SW,21,2,4,-0.7071067811865477,0.7071067811865474
1680732000,2023-04-05 22:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.57,4828.0,9.12,6.81,8.88,10.59,1022,,,97,5.66,30,7.2,0.0,0.0,0.0,0.0,100,701,Mist,mist,50d,2023-04-05 22:00:00,2023-04-05 22:00:00,207.0,lower_west_manhattan,SW,22,2,4,-0.5000000000000004,0.8660254037844384
1680735600,2023-04-05 23:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.97,6437.0,8.37,6.94,8.19,10.03,1022,,,96,3.6,40,,0.25,0.0,0.0,0.0,100,701,Mist,mist,50d,2023-04-05 23:00:00,2023-04-05 23:00:00,138.0,lower_west_manhattan,SW,23,2,4,-0.25881904510252157,0.9659258262890681
1680739200,2023-04-06 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.16,4828.0,8.4,7.71,8.19,10.12,1021,,,95,2.68,113,4.47,0.51,0.0,0.0,0.0,100,701,Mist,mist,50n,2023-04-06 00:00:00,2023-04-06 00:00:00,89.0,lower_west_manhattan,SW,0,3,4,0.0,1.0
1680742800,2023-04-06 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.11,6437.0,8.51,7.11,8.86,10.12,1021,,,96,3.6,50,,0.0,0.0,0.0,0.0,100,721,Haze,haze,50n,2023-04-06 01:00:00,2023-04-06 01:00:00,39.0,lower_west_manhattan,SW,1,3,4,0.25881904510252074,0.9659258262890683
1680746400,2023-04-06 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.99,4828.0,7.76,7.24,8.19,9.99,1021,,,92,3.09,70,,0.0,0.0,0.0,0.0,100,701,Mist,mist,50n,2023-04-06 02:00:00,2023-04-06 02:00:00,24.0,lower_west_manhattan,SW,2,3,4,0.49999999999999994,0.8660254037844387
1680750000,2023-04-06 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.05,6437.0,7.82,7.03,8.19,9.99,1021,,,92,3.6,40,,0.0,0.0,0.0,0.0,100,721,Haze,haze,50n,2023-04-06 03:00:00,2023-04-06 03:00:00,19.0,lower_west_manhattan,SW,3,3,4,0.7071067811865475,0.7071067811865476
1680753600,2023-04-06 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.2,10000.0,7.97,8.92,8.86,10.12,1020,,,92,1.34,29,1.79,0.0,0.0,0.0,0.0,99,804,Clouds,overcast clouds,04n,2023-04-06 04:00:00,2023-04-06 04:00:00,22.0,lower_west_manhattan,SW,4,3,4,0.8660254037844386,0.5000000000000001
1680757200,2023-04-06 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.33,10000.0,8.73,9.06,8.86,10.68,1020,,,96,1.34,92,3.13,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-04-06 05:00:00,2023-04-06 05:00:00,54.0,lower_west_manhattan,SW,5,3,4,0.9659258262890683,0.25881904510252074
1680760800,2023-04-06 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.21,2816.0,8.76,8.71,8.19,10.12,1020,,,97,1.54,50,,0.0,0.0,0.0,0.0,100,701,Mist,mist,50n,2023-04-06 06:00:00,2023-04-06 06:00:00,190.0,lower_west_manhattan,SW,6,3,4,1.0,6.123233995736766e-17
1680764400,2023-04-06 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.08,1207.0,7.85,8.56,8.32,9.56,1019,,,92,1.54,0,,0.0,0.0,0.0,0.0,100,701,Mist,mist,50n,2023-04-06 07:00:00,2023-04-06 07:00:00,387.0,lower_west_manhattan,SW,7,3,4,0.9659258262890683,-0.25881904510252063
1680768000,2023-04-06 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.03,2414.0,7.8,8.01,8.41,9.56,1018,,,92,2.06,30,,0.41,0.0,0.0,0.0,100,500,Rain,light rain,10n,2023-04-06 08:00:00,2023-04-06 08:00:00,739.0,lower_west_manhattan,SW,8,3,4,0.8660254037844387,-0.4999999999999998
1680771600,2023-04-06 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.1,4023.0,7.87,7.71,8.8,9.43,1018,,,92,2.57,60,,0.0,0.0,0.0,0.0,100,701,Mist,mist,50n,2023-04-06 09:00:00,2023-04-06 09:00:00,702.0,lower_west_manhattan,SW,9,3,4,0.7071067811865476,-0.7071067811865475
1680775200,2023-04-06 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.16,2816.0,7.93,9.16,8.8,10.12,1019,,,92,0.45,307,1.79,0.0,0.0,0.0,0.0,100,701,Mist,mist,50n,2023-04-06 10:00:00,2023-04-06 10:00:00,496.0,lower_west_manhattan,SW,10,3,4,0.49999999999999994,-0.8660254037844387
1680778800,2023-04-06 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.44,3219.0,8.21,8.35,8.42,10.12,1019,,,92,2.24,335,4.47,0.25,0.0,0.0,0.0,100,701,Mist,mist,50d,2023-04-06 11:00:00,2023-04-06 11:00:00,539.0,lower_west_manhattan,SW,11,3,4,0.258819045102521,-0.9659258262890682
1680782400,2023-04-06 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.6,3219.0,8.2,9.6,8.87,10.55,1020,,,91,0.89,348,2.24,0.0,0.0,0.0,0.0,100,701,Mist,mist,50d,2023-04-06 12:00:00,2023-04-06 12:00:00,609.0,lower_west_manhattan,SW,12,3,4,1.2246467991473532e-16,-1.0
1680786000,2023-04-06 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,10.75,8047.0,8.85,10.18,9.98,12.19,1020,,,88,1.34,288,2.68,0.0,0.0,0.0,0.0,20,701,Mist,mist,50d,2023-04-06 13:00:00,2023-04-06 13:00:00,626.0,lower_west_manhattan,SW,13,3,4,-0.2588190451025208,-0.9659258262890683
1680789600,2023-04-06 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,13.58,8047.0,10.75,13.16,12.75,14.41,1020,,,83,1.34,305,2.24,0.0,0.0,0.0,0.0,0,721,Haze,haze,50d,2023-04-06 14:00:00,2023-04-06 14:00:00,691.0,lower_west_manhattan,SW,14,3,4,-0.4999999999999997,-0.8660254037844388
1680793200,2023-04-06 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,15.53,9656.0,12.1,15.23,13.8,16.23,1021,,,80,1.34,299,1.34,0.0,0.0,0.0,0.0,75,721,Haze,haze,50d,2023-04-06 15:00:00,2023-04-06 15:00:00,741.0,lower_west_manhattan,SW,15,3,4,-0.7071067811865471,-0.7071067811865479
1680796800,2023-04-06 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,17.83,9656.0,12.93,17.57,16.64,19.42,1020,,,73,0.45,323,1.34,0.0,0.0,0.0,0.0,40,721,Haze,haze,50d,2023-04-06 16:00:00,2023-04-06 16:00:00,983.0,lower_west_manhattan,SW,16,3,4,-0.8660254037844384,-0.5000000000000004
1680800400,2023-04-06 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.55,10000.0,12.8,19.26,18.88,21.19,1020,,,65,1.54,0,,0.0,0.0,0.0,0.0,0,721,Haze,haze,50d,2023-04-06 17:00:00,2023-04-06 17:00:00,1233.0,lower_west_manhattan,SW,17,3,4,-0.9659258262890683,-0.25881904510252063
1680804000,2023-04-06 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,21.29,10000.0,12.44,20.96,19.52,22.19,1019,,,57,3.13,360,7.6,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-04-06 18:00:00,2023-04-06 18:00:00,1215.0,lower_west_manhattan,SW,18,3,4,-1.0,-1.8369701987210297e-16
1680807600,2023-04-06 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,23.69,10000.0,15.98,23.73,22.75,24.97,1019,,,62,1.54,0,,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds,02d,2023-04-06 19:00:00,2023-04-06 19:00:00,887.0,lower_west_manhattan,SW,19,3,4,-0.9659258262890684,0.2588190451025203
1680811200,2023-04-06 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,22.82,10000.0,12.75,22.54,21.08,26.19,1018,,,53,2.06,270,,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds,02d,2023-04-06 20:00:00,2023-04-06 20:00:00,593.0,lower_west_manhattan,SW,20,3,4,-0.8660254037844386,0.5000000000000001
1680814800,2023-04-06 21:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,20.39,10000.0,12.12,20.03,17.2,22.86,1018,,,59,2.68,360,6.71,0.0,0.0,0.0,0.0,48,802,Clouds,scattered clouds,03d,2023-04-06 21:00:00,2023-04-06 21:00:00,415.0,lower_west_manhattan,SW,21,3,4,-0.7071067811865477,0.7071067811865474
1680818400,2023-04-06 22:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,20.83,10000.0,13.29,20.59,18.3,22.69,1018,,,62,3.58,360,5.81,1.23,0.0,0.0,0.0,100,501,Rain,moderate rain,10d,2023-04-06 22:00:00,2023-04-06 22:00:00,334.0,lower_west_manhattan,SW,22,3,4,-0.5000000000000004,0.8660254037844384
1680822000,2023-04-06 23:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.88,10000.0,13.07,18.63,17.75,21.64,1019,,,69,0.89,171,1.79,0.26,0.0,0.0,0.0,70,500,Rain,light rain,10d,2023-04-06 23:00:00,2023-04-06 23:00:00,225.0,lower_west_manhattan,SW,23,3,4,-0.25881904510252157,0.9659258262890681
1680825600,2023-04-07 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.02,10000.0,11.81,17.63,16.97,18.98,1020,,,67,3.09,0,,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-04-07 00:00:00,2023-04-07 00:00:00,133.0,lower_west_manhattan,SW,0,4,4,0.0,1.0
1680829200,2023-04-07 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,17.77,10000.0,11.34,17.33,17.75,18.19,1021,,,66,3.09,360,,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-04-07 01:00:00,2023-04-07 01:00:00,98.0,lower_west_manhattan,SW,1,4,4,0.25881904510252074,0.9659258262890683
1680832800,2023-04-07 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,16.98,10000.0,6.2,16.01,15.64,17.75,1022,,,49,5.36,360,10.28,0.12,0.0,0.0,0.0,100,500,Rain,light rain,10n,2023-04-07 02:00:00,2023-04-07 02:00:00,41.0,lower_west_manhattan,SW,2,4,4,0.49999999999999994,0.8660254037844387
1680836400,2023-04-07 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,16.33,10000.0,7.8,15.51,15.97,17.19,1023,,,57,4.47,299,5.81,0.18,0.0,0.0,0.0,100,500,Rain,light rain,10n,2023-04-07 03:00:00,2023-04-07 03:00:00,27.0,lower_west_manhattan,SW,3,4,4,0.7071067811865475,0.7071067811865476
1680840000,2023-04-07 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,15.57,10000.0,8.33,14.8,15.55,16.19,1023,,,62,3.6,350,,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-04-07 04:00:00,2023-04-07 04:00:00,29.0,lower_west_manhattan,SW,4,4,4,0.8660254037844386,0.5000000000000001
1680843600,2023-04-07 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,13.83,10000.0,4.69,12.68,13.41,14.91,1023,,,54,4.47,360,8.05,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-04-07 05:00:00,2023-04-07 05:00:00,57.0,lower_west_manhattan,SW,5,4,4,0.9659258262890683,0.25881904510252074
1680847200,2023-04-07 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,13.81,10000.0,1.46,12.37,12.86,15.19,1023,,,43,3.6,300,,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-04-07 06:00:00,2023-04-07 06:00:00,124.0,lower_west_manhattan,SW,6,4,4,1.0,6.123233995736766e-17
1680850800,2023-04-07 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,14.32,10000.0,-0.82,12.72,13.97,14.53,1024,,,35,4.47,319,8.05,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds,04n,2023-04-07 07:00:00,2023-04-07 07:00:00,275.0,lower_west_manhattan,SW,7,4,4,0.9659258262890683,-0.25881904510252063
1680854400,2023-04-07 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,13.76,10000.0,-0.91,12.13,13.31,14.19,1024,,,36,3.13,291,7.15,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-04-07 08:00:00,2023-04-07 08:00:00,497.0,lower_west_manhattan,SW,8,4,4,0.8660254037844387,-0.4999999999999998
1680858000,2023-04-07 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,13.29,10000.0,-2.32,11.54,12.69,13.86,1025,,,33,3.13,329,5.81,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-04-07 09:00:00,2023-04-07 09:00:00,551.0,lower_west_manhattan,SW,9,4,4,0.7071067811865476,-0.7071067811865475
1680861600,2023-04-07 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,12.28,10000.0,-4.24,10.35,11.97,12.9,1026,,,30,7.15,307,7.15,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds,02n,2023-04-07 10:00:00,2023-04-07 10:00:00,554.0,lower_west_manhattan,SW,10,4,4,0.49999999999999994,-0.8660254037844387
1680865200,2023-04-07 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,11.7,10000.0,-3.21,9.81,11.03,12.34,1027,,,34,4.12,300,8.75,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds,04d,2023-04-07 11:00:00,2023-04-07 11:00:00,563.0,lower_west_manhattan,SW,11,4,4,0.258819045102521,-0.9659258262890682
1680868800,2023-04-07 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,11.29,10000.0,-4.25,9.31,10.97,11.79,1027,,,32,4.02,298,8.05,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-04-07 12:00:00,2023-04-07 12:00:00,607.0,lower_west_manhattan,SW,12,4,4,1.2246467991473532e-16,-1.0
1680872400,2023-04-07 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,11.62,10000.0,-4.36,9.65,11.03,12.34,1027,,,31,5.14,310,9.77,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-04-07 13:00:00,2023-04-07 13:00:00,660.0,lower_west_manhattan,SW,13,4,4,-0.2588190451025208,-0.9659258262890683
1680876000,2023-04-07 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,11.81,10000.0,-4.6,9.83,11.03,12.76,1027,,,30,4.02,356,8.05,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-04-07 14:00:00,2023-04-07 14:00:00,716.0,lower_west_manhattan,SW,14,4,4,-0.4999999999999997,-0.8660254037844388
1680879600,2023-04-07 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,12.05,10000.0,-4.42,10.09,11.58,12.9,1027,,,30,3.6,290,,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-04-07 15:00:00,2023-04-07 15:00:00,726.0,lower_west_manhattan,SW,15,4,4,-0.7071067811865471,-0.7071067811865479
1680883200,2023-04-07 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,13.14,10000.0,-4.81,11.21,12.76,14.01,1027,,,27,3.6,300,7.72,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-04-07 16:00:00,2023-04-07 16:00:00,809.0,lower_west_manhattan,SW,16,4,4,-0.8660254037844384,-0.5000000000000004
1680886800,2023-04-07 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,13.57,10000.0,-4.93,11.66,12.81,14.56,1027,,,26,4.92,278,6.26,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-04-07 17:00:00,2023-04-07 17:00:00,893.0,lower_west_manhattan,SW,17,4,4,-0.9659258262890683,-0.25881904510252063
1680890400,2023-04-07 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,13.36,10000.0,-5.54,11.4,12.69,14.42,1027,,,25,5.66,290,10.8,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-04-07 18:00:00,2023-04-07 18:00:00,772.0,lower_west_manhattan,SW,18,4,4,-1.0,-1.8369701987210297e-16
1680894000,2023-04-07 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,12.96,10000.0,-6.81,10.91,12.19,14.01,1026,,,23,3.6,300,7.2,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-04-07 19:00:00,2023-04-07 19:00:00,531.0,lower_west_manhattan,SW,19,4,4,-0.9659258262890684,0.2588190451025203
1680897600,2023-04-07 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,12.66,10000.0,-5.62,10.66,12.14,13.45,1026,,,26,4.92,316,5.81,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-04-07 20:00:00,2023-04-07 20:00:00,424.0,lower_west_manhattan,SW,20,4,4,-0.8660254037844386,0.5000000000000001
1680901200,2023-04-07 21:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,12.21,10000.0,-4.69,10.24,11.58,12.9,1026,,,29,4.63,280,,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-04-07 21:00:00,2023-04-07 21:00:00,302.0,lower_west_manhattan,SW,21,4,4,-0.7071067811865477,0.7071067811865474
1680904800,2023-04-07 22:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,11.86,10000.0,-4.96,9.86,11.08,12.9,1027,,,29,5.66,310,11.32,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-04-07 22:00:00,2023-04-07 22:00:00,201.0,lower_west_manhattan,SW,22,4,4,-0.5000000000000004,0.8660254037844384
1680908400,2023-04-07 23:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,10.86,10000.0,-4.96,8.81,9.91,11.65,1027,,,31,4.12,310,8.23,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-04-07 23:00:00,2023-04-07 23:00:00,191.0,lower_west_manhattan,SW,23,4,4,-0.25881904510252157,0.9659258262890681
1680912000,2023-04-08 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.97,10000.0,-4.92,7.91,9.19,10.68,1028,,,33,4.12,300,,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-04-08 00:00:00,2023-04-08 00:00:00,120.0,lower_west_manhattan,SW,0,5,4,0.0,1.0
1680915600,2023-04-08 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.3,10000.0,-5.8,7.13,8.8,10.12,1029,,,32,4.02,330,8.05,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-04-08 01:00:00,2023-04-08 01:00:00,76.0,lower_west_manhattan,SW,1,5,4,0.25881904510252074,0.9659258262890683
1680919200,2023-04-08 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.65,10000.0,-6.31,6.29,8.19,9.42,1029,,,32,4.12,300,8.23,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-04-08 02:00:00,2023-04-08 02:00:00,51.0,lower_west_manhattan,SW,2,5,4,0.49999999999999994,0.8660254037844387
1680922800,2023-04-08 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,7.74,10000.0,-7.03,5.0,7.14,8.45,1029,,,32,4.47,8,9.83,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-04-08 03:00:00,2023-04-08 03:00:00,26.0,lower_west_manhattan,SW,3,5,4,0.7071067811865475,0.7071067811865476
1680926400,2023-04-08 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,6.73,10000.0,-6.79,3.75,6.03,7.76,1030,,,35,4.47,334,6.71,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-04-08 04:00:00,2023-04-08 04:00:00,17.0,lower_west_manhattan,SW,4,5,4,0.8660254037844386,0.5000000000000001
1680930000,2023-04-08 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,6.26,10000.0,-6.84,3.65,5.47,7.2,1030,,,36,3.58,352,4.92,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-04-08 05:00:00,2023-04-08 05:00:00,18.0,lower_west_manhattan,SW,5,5,4,0.9659258262890683,0.25881904510252074
1680933600,2023-04-08 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,5.64,10000.0,-6.71,3.88,4.91,6.65,1031,,,38,2.24,337,4.92,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-04-08 06:00:00,2023-04-08 06:00:00,46.0,lower_west_manhattan,SW,6,5,4,1.0,6.123233995736766e-17
1680937200,2023-04-08 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,5.17,10000.0,-6.79,1.59,4.36,6.09,1031,,,39,4.92,0,7.15,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-04-08 07:00:00,2023-04-08 07:00:00,117.0,lower_west_manhattan,SW,7,5,4,0.9659258262890683,-0.25881904510252063
1680940800,2023-04-08 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,4.75,10000.0,-6.0,2.84,3.8,5.54,1031,,,43,2.24,11,5.36,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-04-08 08:00:00,2023-04-08 08:00:00,223.0,lower_west_manhattan,SW,8,5,4,0.8660254037844387,-0.4999999999999998
1680944400,2023-04-08 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,4.41,10000.0,-5.75,1.73,3.25,5.54,1032,,,45,3.09,260,,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-04-08 09:00:00,2023-04-08 09:00:00,350.0,lower_west_manhattan,SW,9,5,4,0.7071067811865476,-0.7071067811865475
1680948000,2023-04-08 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,3.82,10000.0,-5.24,1.02,2.69,4.97,1033,,,49,3.09,360,,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-04-08 10:00:00,2023-04-08 10:00:00,524.0,lower_west_manhattan,SW,10,5,4,0.49999999999999994,-0.8660254037844387
